id_registro_a,id_registro_b,codigo_a,codigo_b,establecimiento_a,establecimiento_b,jornada_a,jornada_b,plan_a,plan_b,score,decision
3457,3481,01-15-0299-46,01-15-0383-46,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,DOBLE,DOBLE,FIN DE SEMANA,FIN DE SEMANA,88.9,
3457,3587,01-15-0299-46,01-15-0710-46,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (FIN DE SEMANA),88.9,
3390,3458,01-15-0076-46,01-15-0301-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO,VESPERTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,88.9,
3390,3457,01-15-0076-46,01-15-0299-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO,VESPERTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,88.9,
3457,3592,01-15-0299-46,01-15-0720-46,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (FIN DE SEMANA),88.9,
3457,3589,01-15-0299-46,01-15-0714-46,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (FIN DE SEMANA),88.9,
3458,3481,01-15-0301-46,01-15-0383-46,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,DOBLE,DOBLE,FIN DE SEMANA,FIN DE SEMANA,88.9,
3458,3480,01-15-0301-46,01-15-0382-46,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,DOBLE,DOBLE,FIN DE SEMANA,FIN DE SEMANA,88.9,
7913,7920,12-06-0104-46,12-06-0134-46,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),88.9,
7848,7883,12-04-0097-46,12-04-3940-46,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),88.9,
3238,3247,01-14-0027-46,01-14-0068-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO,VESPERTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,88.9,
3247,3311,01-14-0068-46,01-14-0225-46,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,DOBLE,NOCTURNA,FIN DE SEMANA,DIARIO(REGULAR),88.9,
7847,7883,12-04-0081-46,12-04-3940-46,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),88.9,
3478,3591,01-15-0376-46,01-15-0718-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADA,DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (FIN DE SEMANA),88.9,
3385,3456,01-15-0063-46,01-15-0297-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO,NOCTURNA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,88.9,
2191,2197,01-02-0060-46,01-02-0085-46,"INSTITUTO OFICIAL DE EDUACIÒN BASICA Y BACHILLERATO POR MADUREZ ,SUBSIDIADO POR LA MUNICIPALIDAD DE SANTA CATARINA PINULA","INSTITUTO OFICIAL DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ, SUBSIDIADO POR LA MUNICIPALIDAD DE SANTA CATARINA PINULA",DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (FIN DE SEMANA),88.9,
3479,3591,01-15-0378-46,01-15-0718-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADA,DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (FIN DE SEMANA),88.9,
3384,3458,01-15-0062-46,01-15-0301-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO,MATUTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,88.9,
656,729,00-01-8030-46,00-01-8673-46,COLEGIO BILINGÜE ESPECIALIZADO EN COMPUTACIÓN YULIMAY´PC,COLEGIO BILINGÜE ESPECIALIZADO EN COMPUTACIÓN YULIMAY´PC (POR MADUREZ),MATUTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,88.9,
3387,3458,01-15-0066-46,01-15-0301-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO,VESPERTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,88.9,
3386,3458,01-15-0065-46,01-15-0301-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO,VESPERTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,88.9,
3386,3457,01-15-0065-46,01-15-0299-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO,VESPERTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,88.9,
3387,3456,01-15-0066-46,01-15-0297-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO,VESPERTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,88.9,
3387,3457,01-15-0066-46,01-15-0299-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO,VESPERTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,88.9,
3389,3456,01-15-0075-46,01-15-0297-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO,VESPERTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,88.9,
3388,3456,01-15-0074-46,01-15-0297-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO,MATUTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,88.9,
3384,3456,01-15-0062-46,01-15-0297-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO,MATUTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,88.9,
3384,3457,01-15-0062-46,01-15-0299-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO,MATUTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,88.9,
3024,3096,01-10-0069-46,01-10-0317-46,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA CARRANZA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),88.9,
3458,3592,01-15-0301-46,01-15-0720-46,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (FIN DE SEMANA),88.9,
3479,3593,01-15-0378-46,01-15-0722-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADA,DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (FIN DE SEMANA),88.9,
3479,3594,01-15-0378-46,01-15-0724-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADA,DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (FIN DE SEMANA),88.9,
3478,3593,01-15-0376-46,01-15-0722-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADA,DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (FIN DE SEMANA),88.9,
3478,3594,01-15-0376-46,01-15-0724-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADA,DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (FIN DE SEMANA),88.9,
3479,3588,01-15-0378-46,01-15-0712-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADA,DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (FIN DE SEMANA),88.9,
3479,3590,01-15-0378-46,01-15-0716-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADA,DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (FIN DE SEMANA),88.9,
3586,3591,01-15-0708-46,01-15-0718-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADA,SIN JORNADA,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SEMIPRESENCIAL (FIN DE SEMANA),88.9,
3478,3590,01-15-0376-46,01-15-0716-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADA,DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (FIN DE SEMANA),88.9,
3478,3588,01-15-0376-46,01-15-0712-46,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADA,DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (FIN DE SEMANA),88.9,
1854,1857,00-15-0986-46,00-15-2301-46,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA COLEGIO INGLES AMERICANO,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA COLEGIO 'ALEJANDRO FLEMING',MATUTINA,MATUTINA,DIARIO(REGULAR),DIARIO(REGULAR),88.9,
7913,7922,12-06-0104-46,12-06-0136-46,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),88.9,
7918,7920,12-06-0126-46,12-06-0134-46,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),88.9,
7918,7921,12-06-0126-46,12-06-0135-46,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),88.9,
4675,4836,04-01-0112-46,04-01-3018-46,CENTRO DE ESTUDIOS TECNICOS Y AVANZADOS DE CHIMALTENANGO NO. 2 (C.E.T.A.CH. NO. 2),"CENTRO DE ESTUDIOS TECNICOS Y AVANZADOS DE CHIMALTENANGO ""C.E.T.A.CH. """,MATUTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,88.9,
7918,7922,12-06-0126-46,12-06-0136-46,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),88.9,
10562,10612,18-01-0350-46,18-01-0473-46,"COLEGIO TECNICO PRIVADO MIXTO ""SAN JOSE""","COLEGIO PRIVADO MIXTO ""SAN JOSE""",DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (FIN DE SEMANA),88.9,
7919,7920,12-06-0127-46,12-06-0134-46,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),88.9,
7970,7972,12-08-0043-46,12-08-5382-46,INSTITUTO DE EDUCACIÓN DIVERSIFICADA POR EL SISTEMA DE COOPERATIVA DE ENSEÑANZA,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),88.9,
3456,3592,01-15-0297-46,01-15-0720-46,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (FIN DE SEMANA),88.9,
3457,3480,01-15-0299-46,01-15-0382-46,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADO,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,DOBLE,DOBLE,FIN DE SEMANA,FIN DE SEMANA,88.9,
3455,3478,01-15-0295-46,01-15-0376-46,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,DOBLE,DOBLE,FIN DE SEMANA,FIN DE SEMANA,88.9,
3454,3586,01-15-0292-46,01-15-0708-46,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (FIN DE SEMANA),88.9,
3454,3479,01-15-0292-46,01-15-0378-46,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,DOBLE,DOBLE,FIN DE SEMANA,FIN DE SEMANA,88.9,
3454,3478,01-15-0292-46,01-15-0376-46,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,DOBLE,DOBLE,FIN DE SEMANA,FIN DE SEMANA,88.9,
7825,7831,12-02-3570-46,12-02-4305-46,COLEGIO LICEO TECNOLOGICO EN COMPUTACION,LICEO TECNOLOGICO EN COMPUTACION,MATUTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),88.9,
3455,3479,01-15-0295-46,01-15-0378-46,INSTITUTO NACIONAL DE EDUCACION BASICA Y DIVERSIFICADA,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,DOBLE,DOBLE,FIN DE SEMANA,FIN DE SEMANA,88.9,
11743,11745,22-11-0086-46,22-11-0089-46,"INSTITUTO PARTICULAR FORMACION Y DESARROLLO PROFESIONAL ""INDEFORP II""","INSTITUTO PARTICULAR MIXTO DE FORMACIÓN Y DESARROLLO PROFESIONAL ""INDEFORP""",DOBLE,DOBLE,FIN DE SEMANA,FIN DE SEMANA,88.9,
11744,11745,22-11-0087-46,22-11-0089-46,"INSTITUTO PARTICULAR FORMACION Y DESARROLLO PROFESIONAL ""INDEFORP II""","INSTITUTO PARTICULAR MIXTO DE FORMACIÓN Y DESARROLLO PROFESIONAL ""INDEFORP""",DOBLE,DOBLE,FIN DE SEMANA,FIN DE SEMANA,88.9,
7919,7921,12-06-0127-46,12-06-0135-46,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEÑANZA,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),88.9,
10324,10338,17-10-0183-46,17-10-0252-46,INSTITUTO PARTICULAR MIXTO PLAN FIN DE SEMANA LICENCIADO VALENTIN DEL VALLE CONGORA,"INSTITUTO PARTICULAR MIXTO, PLAN FIN DE SEMANA, LICENCIADO VALENTIN DEL VALLE GONGORA""",VESPERTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,88.8,
254,267,00-01-0567-46,00-01-0594-46,"ESCUELA NORMAL PARA MAESTROS DE EDUCACIÒN MUSICAL ""JESÚS MARÍA ALVARADO""",ESCUELA NORMAL PARA MAESTROS DE EDUCACIÓN MUSICAL JESÚS MARÍA ALVARADO,DOBLE,INTERMEDIA,DIARIO(REGULAR),DIARIO(REGULAR),88.7,
1502,1507,00-10-0774-46,00-10-2520-46,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA COLEGIO 'NALEB',INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA 'COLEGIO MARKAM',MATUTINA,MATUTINA,DIARIO(REGULAR),DIARIO(REGULAR),88.7,
11696,11710,22-07-0002-46,22-07-2070-46,"COLEGIO PARTICULAR MIXTO DE DIVERSIFICADO ""LICEO SAN CRISTOBAL""",COLEGIO PARTICULAR MIXTO DE DIVERSIFICADO LICEO SAN CRISTOBAL,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),88.7,
1362,1386,00-07-7890-46,00-07-8648-46,LICEO DE CIENCIAS TECNICAS COMERCIALES Y DE COMPUTACION,LICEO DE CIENCIAS TECNICAS COMERCIALES Y DE COMPUTACION (POR MADUREZ),MATUTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,88.7,
4692,4812,04-01-0152-46,04-01-2827-46,CENTRO DE ESTUDIOS TÉCNICOS Y AVANZADOS DE CHIMALTENANGO NO. 2 (C.E.T.A.CH.NO. 2),"CENTRO DE ESTUDIOS TECNICOS Y AVANZADOS DE CHIMALTENANGO ""C.E.T.A.CH.""",DOBLE,DOBLE,FIN DE SEMANA,FIN DE SEMANA,88.7,
4692,4708,04-01-0152-46,04-01-0199-46,CENTRO DE ESTUDIOS TÉCNICOS Y AVANZADOS DE CHIMALTENANGO NO. 2 (C.E.T.A.CH.NO. 2),"CENTRO DE ESTUDIOS TECNICOS Y AVANZADOS DE CHIMALTENANGO ""C.E.T.A.CH.""",DOBLE,MATUTINA,FIN DE SEMANA,DIARIO(REGULAR),88.7,
4692,4794,04-01-0152-46,04-01-2294-46,CENTRO DE ESTUDIOS TÉCNICOS Y AVANZADOS DE CHIMALTENANGO NO. 2 (C.E.T.A.CH.NO. 2),"CENTRO DE ESTUDIOS TECNICOS Y AVANZADOS DE CHIMALTENANGO ""C.E.T.A.CH.""",DOBLE,MATUTINA,FIN DE SEMANA,DIARIO(REGULAR),88.7,
4692,4795,04-01-0152-46,04-01-2295-46,CENTRO DE ESTUDIOS TÉCNICOS Y AVANZADOS DE CHIMALTENANGO NO. 2 (C.E.T.A.CH.NO. 2),"CENTRO DE ESTUDIOS TECNICOS Y AVANZADOS DE CHIMALTENANGO ""C.E.T.A.CH.""",DOBLE,VESPERTINA,FIN DE SEMANA,DIARIO(REGULAR),88.7,
4692,4758,04-01-0152-46,04-01-0351-46,CENTRO DE ESTUDIOS TÉCNICOS Y AVANZADOS DE CHIMALTENANGO NO. 2 (C.E.T.A.CH.NO. 2),"CENTRO DE ESTUDIOS TECNICOS Y AVANZADOS DE CHIMALTENANGO ""C.E.T.A.CH.""",DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (DOS DÍAS A LA SEMANA),88.7,
1360,1386,00-07-7765-46,00-07-8648-46,LICEO DE CIENCIAS TECNICAS COMERCIALES Y DE COMPUTACION,LICEO DE CIENCIAS TECNICAS COMERCIALES Y DE COMPUTACION (POR MADUREZ),DOBLE,DOBLE,FIN DE SEMANA,FIN DE SEMANA,88.7,
4683,4692,04-01-0134-46,04-01-0152-46,"CENTRO DE ESTUDIOS TECNICOS Y AVANZADOS DE CHIMALTENANGO ""C.E.T.A.CH.""",CENTRO DE ESTUDIOS TÉCNICOS Y AVANZADOS DE CHIMALTENANGO NO. 2 (C.E.T.A.CH.NO. 2),DOBLE,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,88.7,
4236,4237,03-01-0064-46,03-01-0065-46,INSTITUTO PRIVADO P/SEÑORTIAS DE EDUCACION DIVERSIFICADA COLEGIO BOSTON,INSTITUTO PRIVADO P/SEÑORITAS DE EDUCACION DIVERSIFICADA COLEGIO MARTIN,MATUTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),88.7,
2285,2286,01-03-8254-46,01-03-8513-46,CENTRO EDUCATIVO INTEGRAL EL SABER,CENTRO EDUCATIVO INTEGRAL 'EL SABER',MATUTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,88.6,
10064,10066,17-03-0094-46,17-03-0098-46,LICEO INTEGRAL NUEVA GENERACION,LICEO INTEGRAL NUEVA GENERACION - LING-,VESPERTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,88.6,
10064,10067,17-03-0094-46,17-03-0099-46,LICEO INTEGRAL NUEVA GENERACION,LICEO INTEGRAL NUEVA GENERACION - LING-,VESPERTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,88.6,
906,930,00-02-0077-46,00-02-0131-46,COLEGIO EVANGÉLICO MIXTO LA PATRIA,"COLEGIO EVANGÉLICO MIXTO ""LA PATRIA""",VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),88.6,
906,927,00-02-0077-46,00-02-0122-46,COLEGIO EVANGÉLICO MIXTO LA PATRIA,"COLEGIO EVANGÉLICO MIXTO ""LA PATRIA""",VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),88.6,
906,928,00-02-0077-46,00-02-0123-46,COLEGIO EVANGÉLICO MIXTO LA PATRIA,"COLEGIO EVANGÉLICO MIXTO ""LA PATRIA""",VESPERTINA,MATUTINA,DIARIO(REGULAR),DIARIO(REGULAR),88.6,
871,880,00-02-0012-46,00-02-0032-46,"COLEGIO EVANGELICO MIXTO ""LA PATRIA""",COLEGIO EVANGELICO MIXTO LA PATRIA,VESPERTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,88.6,
8955,8970,13-27-0068-46,13-27-7032-46,"COLEGIO PRIVADO ""EL NUEVO MILLENIUM""",COLEGIO PRIVADO EL NUEVO MILLENIUM,VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),88.6,
871,963,00-02-0012-46,00-02-7749-46,"COLEGIO EVANGELICO MIXTO ""LA PATRIA""",COLEGIO EVANGELICO MIXTO LA PATRIA,VESPERTINA,DOBLE,DIARIO(REGULAR),SABATINO,88.6,
871,879,00-02-0012-46,00-02-0031-46,"COLEGIO EVANGELICO MIXTO ""LA PATRIA""",COLEGIO EVANGELICO MIXTO LA PATRIA,VESPERTINA,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,88.6,
906,943,00-02-0077-46,00-02-0315-46,COLEGIO EVANGÉLICO MIXTO LA PATRIA,"COLEGIO EVANGÉLICO MIXTO ""LA PATRIA""",VESPERTINA,MATUTINA,DIARIO(REGULAR),DIARIO(REGULAR),88.6,
906,926,00-02-0077-46,00-02-0121-46,COLEGIO EVANGÉLICO MIXTO LA PATRIA,"COLEGIO EVANGÉLICO MIXTO ""LA PATRIA""",VESPERTINA,SIN JORNADA,DIARIO(REGULAR),SEMIPRESENCIAL (UN DÍA A LA SEMANA),88.6,
906,916,00-02-0077-46,00-02-0094-46,COLEGIO EVANGÉLICO MIXTO LA PATRIA,"COLEGIO EVANGÉLICO MIXTO ""LA PATRIA""",VESPERTINA,VESPERTINA,DIARIO(REGULAR),DIARIO(REGULAR),88.6,
1215,1271,00-07-0054-46,00-07-0212-46,COLEGIO TÉCNICO EN COMPUTACIÓN SAN JUAN,COLEGIO EN COMPUTACIÓN SAN JUAN,MATUTINA,SIN JORNADA,DIARIO(REGULAR),SEMIPRESENCIAL (FIN DE SEMANA),88.6,
1215,1250,00-07-0054-46,00-07-0144-46,COLEGIO TÉCNICO EN COMPUTACIÓN SAN JUAN,COLEGIO EN COMPUTACIÓN SAN JUAN,MATUTINA,DOBLE,DIARIO(REGULAR),DIARIO(REGULAR),88.6,
1271,1281,00-07-0212-46,00-07-0232-46,COLEGIO EN COMPUTACIÓN SAN JUAN,COLEGIO TÉCNICO EN COMPUTACIÓN SAN JUAN,SIN JORNADA,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),SEMIPRESENCIAL (FIN DE SEMANA),88.6,
11809,11810,22-14-0072-46,22-14-0073-46,INSTITUTO TECNOLOGICO DE SURORIENTE,INTITUTO TECNOLOGICO DE SUR ORIENTE,DOBLE,DOBLE,DIARIO(REGULAR),FIN DE SEMANA,88.6,
11810,11822,22-14-0073-46,22-14-1580-46,INTITUTO TECNOLOGICO DE SUR ORIENTE,INSTITUTO TECNOLOGICO DE SURORIENTE,DOBLE,VESPERTINA,FIN DE SEMANA,DIARIO(REGULAR),88.6,
1239,1271,00-07-0116-46,00-07-0212-46,COLEGIO TÉCNICO EN COMPUTACIÓN SAN JUAN,COLEGIO EN COMPUTACIÓN SAN JUAN,DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (FIN DE SEMANA),88.6,
1250,1281,00-07-0144-46,00-07-0232-46,COLEGIO EN COMPUTACIÓN SAN JUAN,COLEGIO TÉCNICO EN COMPUTACIÓN SAN JUAN,DOBLE,SIN JORNADA,DIARIO(REGULAR),SEMIPRESENCIAL (FIN DE SEMANA),88.6,
1238,1271,00-07-0114-46,00-07-0212-46,COLEGIO TÉCNICO EN COMPUTACIÓN SAN JUAN,COLEGIO EN COMPUTACIÓN SAN JUAN,DOBLE,SIN JORNADA,FIN DE SEMANA,SEMIPRESENCIAL (FIN DE SEMANA),88.6,
1239,1250,00-07-0116-46,00-07-0144-46,COLEGIO TÉCNICO EN COMPUTACIÓN SAN JUAN,COLEGIO EN COMPUTACIÓN SAN JUAN,DOBLE,DOBLE,FIN DE SEMANA,DIARIO(REGULAR),88.6,
